"source","source_id","app","author","date_iso","country","rating","title","body","url","parent_id","score_or_upvotes","raw_json"
"play_store","52dde7b7-20f5-46b9-b68b-549c3521f3dc","flow","Ashish Kaswan","2026-05-24T11:51:13","us","1","","useless","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=52dde7b7-20f5-46b9-b68b-549c3521f3dc","","1","{""reviewId"": ""52dde7b7-20f5-46b9-b68b-549c3521f3dc"", ""userName"": ""Ashish Kaswan"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjUhRjddVZm82t5dRcZ31qfF1z0r1tcnZGSxSD8zU-AlVZ5AfLVbAw"", ""content"": ""useless"", ""score"": 1, ""thumbsUpCount"": 1, ""reviewCreatedVersion"": null, ""at"": ""2026-05-24 11:51:13"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": null}"
"play_store","68c5e896-ffad-4a6d-96c5-60d61ae1866b","flow","Michael Krüger","2026-05-24T10:58:44","de","4","","👍","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=68c5e896-ffad-4a6d-96c5-60d61ae1866b","","1","{""reviewId"": ""68c5e896-ffad-4a6d-96c5-60d61ae1866b"", ""userName"": ""Michael Krüger"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjWVVgjQAgie6QxsqUwbWFqCKGp_TBn0dBMI_013a9ARoYpHxk-v"", ""content"": ""👍"", ""score"": 4, ""thumbsUpCount"": 1, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 10:58:44"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","c4e7267f-a911-4424-b0ca-df0035c215ec","flow","Dimas Adhitya M.","2026-05-24T10:36:51","id","2","","Upscale 2x fiturnya gak ada","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=c4e7267f-a911-4424-b0ca-df0035c215ec","","0","{""reviewId"": ""c4e7267f-a911-4424-b0ca-df0035c215ec"", ""userName"": ""Dimas Adhitya M."", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjWHaOh11iVRYQmORi8l_sLF-Z_jnctnswewkYW_-jzfUkypEhUt"", ""content"": ""Upscale 2x fiturnya gak ada"", ""score"": 2, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 10:36:51"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","034536ea-ecd2-4de7-8cdd-dd8626cca0c4","flow","Ahmed Sammaan","2026-05-24T10:09:26","sa","5","","ممتازه","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=034536ea-ecd2-4de7-8cdd-dd8626cca0c4","","0","{""reviewId"": ""034536ea-ecd2-4de7-8cdd-dd8626cca0c4"", ""userName"": ""Ahmed Sammaan"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocKFfie7-9mNJX_AS9EZ3mmhiV8-0TxSDJOBuNubEPKHkMLv784=mo"", ""content"": ""ممتازه"", ""score"": 5, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 10:09:26"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","6e2b81a0-57c9-4c73-beb1-b6fb80b1af06","flow","Mago De Oz","2026-05-24T09:53:26","se","1","","Det är löjligt. Deras policysystem och censur gör att man inte kan skapa bra videor. Det finns för många restriktioner. Google måste verkligen ändra sin policy och göra den mer användarvänlig för dem som vill skapa bra videor, särskilt fighter-videor.","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=6e2b81a0-57c9-4c73-beb1-b6fb80b1af06","","0","{""reviewId"": ""6e2b81a0-57c9-4c73-beb1-b6fb80b1af06"", ""userName"": ""Mago De Oz"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocLlOZ5YN7_dvSesM7ZY8Oe8EA7_NzNRhDkYiB3qRLkm_c_OfTDN=mo"", ""content"": ""Det är löjligt. Deras policysystem och censur gör att man inte kan skapa bra videor. Det finns för många restriktioner. Google måste verkligen ändra sin policy och göra den mer användarvänlig för dem som vill skapa bra videor, särskilt fighter-videor."", ""score"": 1, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 09:53:26"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","f08a73c9-522c-40be-a820-3f0eb5255009","flow","Warong Tanate","2026-05-24T09:44:10","th","5","","ใช้ง่าย ภาพคมชัด","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=f08a73c9-522c-40be-a820-3f0eb5255009","","0","{""reviewId"": ""f08a73c9-522c-40be-a820-3f0eb5255009"", ""userName"": ""Warong Tanate"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjUAB2WCplA8mZ0VMAWf1hen17PrOY8zJ10LtyYfqMnUjwSYWpci"", ""content"": ""ใช้ง่าย ภาพคมชัด"", ""score"": 5, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 09:44:10"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","7f6ff2e4-08ee-4d3e-9559-20f635fb0f74","flow","Manish Verma","2026-05-24T09:36:02","us","1","","avtar ka option nhi de rha","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=7f6ff2e4-08ee-4d3e-9559-20f635fb0f74","","0","{""reviewId"": ""7f6ff2e4-08ee-4d3e-9559-20f635fb0f74"", ""userName"": ""Manish Verma"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocLexWid9os9F-HwLv0zrMrVBSaM29sGK0EtLIg1-ihfvB0Kdw=mo"", ""content"": ""avtar ka option nhi de rha"", ""score"": 1, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 09:36:02"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","7bd27fbd-8992-4b81-9b33-14d203590e73","flow","Rdx Blast","2026-05-24T09:35:46","us","1","","every time video failed to load Even download error wrost app","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=7bd27fbd-8992-4b81-9b33-14d203590e73","","1","{""reviewId"": ""7bd27fbd-8992-4b81-9b33-14d203590e73"", ""userName"": ""Rdx Blast"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocLkADRkayyEQIDqr0gul2bWjqpyi_o5koQS3rumK8-juJhE2g=mo"", ""content"": ""every time video failed to load Even download error wrost app"", ""score"": 1, ""thumbsUpCount"": 1, ""reviewCreatedVersion"": null, ""at"": ""2026-05-24 09:35:46"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": null}"
"play_store","635aaf56-60b7-470c-9d87-9ea81b421cbe","flow","games4money free","2026-05-24T09:25:12","th","1","","ระบบคัดกรองความปลอดภัย (Safety Filters) ทั้งฝั่งข้อความ, วิดีโอ และ Text-to-Speech ภาษาไทย มีการตั้งค่าที่ตึงเกินไปและขาดการเข้าใจบริบท (Context) แยกแยะระหว่าง ""บทละคร/เนื้อหาสร้างสรรค์เชิงสังคม"" กับ ""การคุกคามในชีวิตจริง"" ไม่ได้ ทำให้ระบบบล็อกคำทั่วไป เช่น การอ้างอิงมาตรากฎหมาย, คำพูดเชือดเฉือนในบทละคร, หรือการจำลองฉากสืบสวน ส่งผลให้ผู้สร้างคอนเทนต์ได้รับประสบการณ์ที่แย่มาก (ห่วย) และไม่สามารถใช้งานระบบต่อได้ โปรดรีบปรับปรุงอัลกอริทึมด่วน","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=635aaf56-60b7-470c-9d87-9ea81b421cbe","","0","{""reviewId"": ""635aaf56-60b7-470c-9d87-9ea81b421cbe"", ""userName"": ""games4money free"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjV1Q68WtcllSzMZaMMN3MQjFecTdAp2IlcSKFg7euer-8wYrEWA"", ""content"": ""ระบบคัดกรองความปลอดภัย (Safety Filters) ทั้งฝั่งข้อความ, วิดีโอ และ Text-to-Speech ภาษาไทย มีการตั้งค่าที่ตึงเกินไปและขาดการเข้าใจบริบท (Context) แยกแยะระหว่าง \""บทละคร/เนื้อหาสร้างสรรค์เชิงสังคม\"" กับ \""การคุกคามในชีวิตจริง\"" ไม่ได้ ทำให้ระบบบล็อกคำทั่วไป เช่น การอ้างอิงมาตรากฎหมาย, คำพูดเชือดเฉือนในบทละคร, หรือการจำลองฉากสืบสวน ส่งผลให้ผู้สร้างคอนเทนต์ได้รับประสบการณ์ที่แย่มาก (ห่วย) และไม่สามารถใช้งานระบบต่อได้ โปรดรีบปรับปรุงอัลกอริทึมด่วน"", ""score"": 1, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 09:25:12"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","207380aa-f25c-4abf-98f4-3a38b875f8e9","flow","Bruno Esplugues Alabau","2026-05-24T09:20:36","es","3","","Resumen: No se ha podido generar el video","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=207380aa-f25c-4abf-98f4-3a38b875f8e9","","0","{""reviewId"": ""207380aa-f25c-4abf-98f4-3a38b875f8e9"", ""userName"": ""Bruno Esplugues Alabau"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocJBixvcpcc2gOv2tBEsUrEWLZb5FNH5Fa2RGhArowZXYqJcWg=mo"", ""content"": ""Resumen: No se ha podido generar el video"", ""score"": 3, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 09:20:36"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","25cc8945-aed2-462e-b5ea-ae4dd265a725","flow","Pat Rik","2026-05-24T09:12:36","de","1","","funktioniert nicht","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=25cc8945-aed2-462e-b5ea-ae4dd265a725","","1","{""reviewId"": ""25cc8945-aed2-462e-b5ea-ae4dd265a725"", ""userName"": ""Pat Rik"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocLa23ibg_5R25bJ2kD2V4z_H4P3dhV-J10gmL1uNj-LNUPOqn0=mo"", ""content"": ""funktioniert nicht"", ""score"": 1, ""thumbsUpCount"": 1, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 09:12:36"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","c9296882-384d-412c-8e58-957195cc92bc","flow","Spinnin Records IDs Tracks Unrealeased","2026-05-24T09:00:20","pl","1","","ciągle kończą sie kredyty nie polecam","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=c9296882-384d-412c-8e58-957195cc92bc","","0","{""reviewId"": ""c9296882-384d-412c-8e58-957195cc92bc"", ""userName"": ""Spinnin Records IDs Tracks Unrealeased"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjXtg1tBjur2pb9CsXEIPYp3vObpVToT-PXe518I8A4ai3T-PI1J"", ""content"": ""ciągle kończą sie kredyty nie polecam"", ""score"": 1, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": null, ""at"": ""2026-05-24 09:00:20"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": null}"
"play_store","3c1eacc4-9429-42dd-9619-c57482b04e65","flow","Mary Joseph","2026-05-24T08:43:17","us","1","","it doesn't generate all videos the way other app do","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=3c1eacc4-9429-42dd-9619-c57482b04e65","","1","{""reviewId"": ""3c1eacc4-9429-42dd-9619-c57482b04e65"", ""userName"": ""Mary Joseph"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocIsfadfhTHy5jNwm-IswP9oO4sEAiCG4w8NZ5Aou6h4Ssny7A=mo"", ""content"": ""it doesn't generate all videos the way other app do"", ""score"": 1, ""thumbsUpCount"": 1, ""reviewCreatedVersion"": null, ""at"": ""2026-05-24 08:43:17"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": null}"
"play_store","dc7fded7-a654-4300-b7fd-e6b9a718a827","flow","Jghgkh Hfjdgdh","2026-05-24T07:17:54","sa","5","","تطبيق مش حلو ابدن🙄","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=dc7fded7-a654-4300-b7fd-e6b9a718a827","","0","{""reviewId"": ""dc7fded7-a654-4300-b7fd-e6b9a718a827"", ""userName"": ""Jghgkh Hfjdgdh"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocIUefram6gJxWuE9GcljdBsg8k0CXBQ8ZS35HH27cfmW4szjA=mo"", ""content"": ""تطبيق مش حلو ابدن🙄"", ""score"": 5, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": null, ""at"": ""2026-05-24 07:17:54"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": null}"
"play_store","44fe9e7d-b523-49cf-8ef1-68eecfd97998","flow","Xiao Zhan","2026-05-24T07:12:25","vn","1","","Tệ","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=44fe9e7d-b523-49cf-8ef1-68eecfd97998","","0","{""reviewId"": ""44fe9e7d-b523-49cf-8ef1-68eecfd97998"", ""userName"": ""Xiao Zhan"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocIBxQJmsFq9HJTlwBsCWI7vqwHlwtRdfJ0UDUA5yRB2wSZzLA=mo"", ""content"": ""Tệ"", ""score"": 1, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": null, ""at"": ""2026-05-24 07:12:25"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": null}"
"play_store","6036a3d0-42e3-44c2-9cbb-aee97578ae08","flow","Naib Shah","2026-05-24T06:19:05","us","4","","No continuous generation (what happens next) as it used to be.","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=6036a3d0-42e3-44c2-9cbb-aee97578ae08","","0","{""reviewId"": ""6036a3d0-42e3-44c2-9cbb-aee97578ae08"", ""userName"": ""Naib Shah"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjVariKg1RisH2PFLSwUa6kXf0jZCitciIzbpER8Luun4fycaczv"", ""content"": ""No continuous generation (what happens next) as it used to be."", ""score"": 4, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 06:19:05"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","df1179eb-7773-414e-8a5c-b7db343472d8","flow","NOKZZ NOKZZ","2026-05-24T06:18:37","us","5","","best thing , app is best 1 time login. but the problem is that the browser is the best result instead of the app. but this is acceptable because the app is in beta. 3 months from now, the app will be better and will be the same result in the browser.","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=df1179eb-7773-414e-8a5c-b7db343472d8","","0","{""reviewId"": ""df1179eb-7773-414e-8a5c-b7db343472d8"", ""userName"": ""NOKZZ NOKZZ"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjXnMl2WQz792f1sD5-VsQOsGe2UXSIzUv7NT2si8gIZaqfoQpU"", ""content"": ""best thing , app is best 1 time login. but the problem is that the browser is the best result instead of the app. but this is acceptable because the app is in beta. 3 months from now, the app will be better and will be the same result in the browser."", ""score"": 5, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 06:18:37"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","c9618b19-2ca0-47f6-8372-aadbf3642f35","flow","VELERIX KNIGHT","2026-05-24T06:08:50","sa","5","","so good","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=c9618b19-2ca0-47f6-8372-aadbf3642f35","","0","{""reviewId"": ""c9618b19-2ca0-47f6-8372-aadbf3642f35"", ""userName"": ""VELERIX KNIGHT"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjXrbvgQCL1KkTgRTQsc-FUzF3C_YzIuzkpWQsBiW8MKk26J27w"", ""content"": ""so good"", ""score"": 5, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 06:08:50"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","e2800465-b5c7-44fc-9170-45da2a559b71","flow","Melvyn Colaco","2026-05-24T05:58:35","us","2","","very glitchy. Takes 1 command, refuses the next, eg. make Minions worked, make all minions didn't. on the same image.","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=e2800465-b5c7-44fc-9170-45da2a559b71","","0","{""reviewId"": ""e2800465-b5c7-44fc-9170-45da2a559b71"", ""userName"": ""Melvyn Colaco"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjWVvgadkuPlQ5DFQOZNFx7Ae_n9W8-nuIhISfBkn55i9WcWjVib"", ""content"": ""very glitchy. Takes 1 command, refuses the next, eg. make Minions worked, make all minions didn't. on the same image."", ""score"": 2, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 05:58:35"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","12b3acf5-b943-4bc1-b470-7f6fe5e8583a","flow","Siddharth Jain","2026-05-24T05:49:12","us","5","","please create full app like notebook LM and more. App setting is opening on Chrome.","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=12b3acf5-b943-4bc1-b470-7f6fe5e8583a","","0","{""reviewId"": ""12b3acf5-b943-4bc1-b470-7f6fe5e8583a"", ""userName"": ""Siddharth Jain"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjW_clnOnKWjYSZjGWWLTkLayrmGS7Z6uaRrnSHyghigN050wPeq"", ""content"": ""please create full app like notebook LM and more. App setting is opening on Chrome."", ""score"": 5, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 05:49:12"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","cda7bb76-b41a-413e-8c9d-9fb75790ae09","flow","Vera Ribeiro Lucia","2026-05-24T05:47:40","pt","4","","Depois que mudaram a forma como edita os vídeos ficou horrível. Fui fazer isso em um vídeo que ele gerou para mim e fui bobo o suficiente para clicar em ""Adicionar clipe"" ele copiou a parte do outro vídeo que ele simplesmente gerou. Espero que volte ao jeito antigo. Fora isso a ferramenta é muito boa","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=cda7bb76-b41a-413e-8c9d-9fb75790ae09","","1","{""reviewId"": ""cda7bb76-b41a-413e-8c9d-9fb75790ae09"", ""userName"": ""Vera Ribeiro Lucia"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjWtb44_qxWhs7uy6jpECRourgDiOFVEK54AsCyxKk16RlNzKgTx"", ""content"": ""Depois que mudaram a forma como edita os vídeos ficou horrível. Fui fazer isso em um vídeo que ele gerou para mim e fui bobo o suficiente para clicar em \""Adicionar clipe\"" ele copiou a parte do outro vídeo que ele simplesmente gerou. Espero que volte ao jeito antigo. Fora isso a ferramenta é muito boa"", ""score"": 4, ""thumbsUpCount"": 1, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 05:47:40"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","f35930b1-1619-4d7d-b093-5131286420d8","flow","Nam Phan","2026-05-24T05:36:39","vn","1","","lỗi nhiều. không tốt bằng wep, video veo 3 không giống hình ảnh cung cấp ban đầu. đổi mới nhưng không bằng cũ","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=f35930b1-1619-4d7d-b093-5131286420d8","","0","{""reviewId"": ""f35930b1-1619-4d7d-b093-5131286420d8"", ""userName"": ""Nam Phan"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocIKJBWNkbzg_yR5W5-xk3WsA4nlO2e_SucQxzbqOH06VuQFQQ=mo"", ""content"": ""lỗi nhiều. không tốt bằng wep, video veo 3 không giống hình ảnh cung cấp ban đầu. đổi mới nhưng không bằng cũ"", ""score"": 1, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 05:36:39"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","0e960fcf-9dc1-4ece-af69-a1fd7ccd1cf4","flow","Musb Abdul","2026-05-24T05:22:32","sa","1","","ليس مدعوم في ليبيا","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=0e960fcf-9dc1-4ece-af69-a1fd7ccd1cf4","","0","{""reviewId"": ""0e960fcf-9dc1-4ece-af69-a1fd7ccd1cf4"", ""userName"": ""Musb Abdul"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocLudtLg7smFVuJsoy8VvFY6s1fz1TWzgaLpId92I3a3wy-dDg=mo"", ""content"": ""ليس مدعوم في ليبيا"", ""score"": 1, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 05:22:32"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","fd43d08b-11eb-444d-8ab3-fbd1b71e5ae3","flow","SALMAN .Abdullah AlGawaidi","2026-05-24T05:22:16","sa","5","","اكثر من رهيب وممتاز يستاهل الف نجمة","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=fd43d08b-11eb-444d-8ab3-fbd1b71e5ae3","","0","{""reviewId"": ""fd43d08b-11eb-444d-8ab3-fbd1b71e5ae3"", ""userName"": ""SALMAN .Abdullah AlGawaidi"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjWWaqrKI38PVqsR_IdKUoWGFKND9_81rgLUDzO5PfN0ZD2CMQcC"", ""content"": ""اكثر من رهيب وممتاز يستاهل الف نجمة"", ""score"": 5, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 05:22:16"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","e03310f5-2654-4b47-8a72-8aa7d2b6cca9","flow","Giang Thạch Tuấn","2026-05-24T05:20:43","vn","5","","tạo video cũng được nhưng bị dính logo","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=e03310f5-2654-4b47-8a72-8aa7d2b6cca9","","0","{""reviewId"": ""e03310f5-2654-4b47-8a72-8aa7d2b6cca9"", ""userName"": ""Giang Thạch Tuấn"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocKcu4eZtvXsBhE9xBZA6Jlt5Dr-BnAjZPDdPHZYW0_I_V9XyQ=mo"", ""content"": ""tạo video cũng được nhưng bị dính logo"", ""score"": 5, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 05:20:43"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","1b88e10d-f36a-4ec3-893d-c3fccba1a972","flow","Jyoti Kumari","2026-05-24T05:08:31","us","4","","nice","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=1b88e10d-f36a-4ec3-893d-c3fccba1a972","","0","{""reviewId"": ""1b88e10d-f36a-4ec3-893d-c3fccba1a972"", ""userName"": ""Jyoti Kumari"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjXA7BXMGOuH4jTAkBbN0EeCgm8PcubT4uux_lfWModYg2-yWeI"", ""content"": ""nice"", ""score"": 4, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 05:08:31"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","4a3a9d35-0f1d-495e-9eae-5af466318ac7","flow","luane silva","2026-05-24T04:25:06","pt","4","","Até agora tem sido uma experiência consideravelmente boa. O design do app também é bom, oque torna uma experiência boa pra quem usa o app. Existe um ponto que pode melhorar no app como alguns bugs nos vídeos que acontece mais no app do que usando pelo navegador. De resto, está me surpreendendo, aguardo mais melhorias, no mais, estou satisfeita.","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=4a3a9d35-0f1d-495e-9eae-5af466318ac7","","1","{""reviewId"": ""4a3a9d35-0f1d-495e-9eae-5af466318ac7"", ""userName"": ""luane silva"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjXfMlu0EkIZUnoq3wOwBuJOuVY_04FJNjhqv3CSe8jy1RxOfIWx"", ""content"": ""Até agora tem sido uma experiência consideravelmente boa. O design do app também é bom, oque torna uma experiência boa pra quem usa o app. Existe um ponto que pode melhorar no app como alguns bugs nos vídeos que acontece mais no app do que usando pelo navegador. De resto, está me surpreendendo, aguardo mais melhorias, no mais, estou satisfeita."", ""score"": 4, ""thumbsUpCount"": 1, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 04:25:06"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","ae1f9bbf-4797-4971-a81e-e161d3024981","flow","Omkar Ghritlahare","2026-05-24T04:06:09","us","5","","very nice application","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=ae1f9bbf-4797-4971-a81e-e161d3024981","","0","{""reviewId"": ""ae1f9bbf-4797-4971-a81e-e161d3024981"", ""userName"": ""Omkar Ghritlahare"", ""userImage"": ""https://play-lh.googleusercontent.com/a-/ALV-UjWExC8BTyfq_8t98VAgS3w-m4Nsr3G4-ZzKVQBZBx3XSAazrp4"", ""content"": ""very nice application"", ""score"": 5, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": ""1.434.9"", ""at"": ""2026-05-24 04:06:09"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": ""1.434.9""}"
"play_store","519b2e62-8bf4-459a-bbe6-44c1d2f5bcfd","flow","Ansar Mansyur","2026-05-24T03:41:31","id","1","","poin cuma sedikit","https://play.google.com/store/apps/details?id=com.google.android.apps.labs.whisk&reviewId=519b2e62-8bf4-459a-bbe6-44c1d2f5bcfd","","0","{""reviewId"": ""519b2e62-8bf4-459a-bbe6-44c1d2f5bcfd"", ""userName"": ""Ansar Mansyur"", ""userImage"": ""https://play-lh.googleusercontent.com/a/ACg8ocL-GBSNlOklwdkJ5lI64xDs-Ul0z0HZ6zc4a4uh7QQRU9cZ6w=mo"", ""content"": ""poin cuma sedikit"", ""score"": 1, ""thumbsUpCount"": 0, ""reviewCreatedVersion"": null, ""at"": ""2026-05-24 03:41:31"", ""replyContent"": null, ""repliedAt"": null, ""appVersion"": null}"
